,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,nir,green,swir16,swir22,NDMI,MNDWI,WIR,NDWI,pet
1440,-31.394444,20.947222,22-11-2011,101.25,300.5,10.0,17036.0,10600.0,15043.0,12413.0,0.0621278718164529,-0.1732636586982795,-2.7446459656053563,-0.23288464321898972,234.0
1441,-29.651389,22.746389,22-11-2011,91.559,221.1,10.0,14216.0,11086.0,18469.5,16203.5,-0.1301341573480591,-0.2498181387558991,1.9345628134820818,-0.12370563591810924,230.6
1442,-27.495556,26.074722,22-11-2011,316.427,814.0,10.0,16355.0,11517.0,19608.0,15472.0,-0.0904540778021853,-0.2599518072289148,2.9059805166597377,-0.17357921928817452,200.7
1443,-23.658056,31.05,23-11-2011,92.587,281.5,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,173.0
1444,-28.747778,31.745833,23-11-2011,86.36,508.0,128.0,17146.0,9800.5,15643.5,12264.5,0.0458225956479969,-0.2296415657915413,-4.9045031061058975,-0.2725956988848273,160.90001
1445,-28.801278,31.955389,23-11-2011,69.688,408.0,14.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,161.2
1446,-30.398056,30.601944,23-11-2011,31.676,195.1,10.0,16155.0,9211.5,12142.5,9657.5,0.1417969785316719,-0.1372576566451244,-0.9612084097051193,-0.27372715983679263,148.3
1447,-30.27402,30.69602,23-11-2011,68.565,376.0,10.0,14522.0,9459.0,12822.5,10614.0,0.0621514381319824,-0.1509548279963191,-2.3903624756863544,-0.21112547433384762,148.0
1448,-28.69485,28.23487,23-11-2011,231.482,510.0,10.0,15140.0,9467.0,13420.0,11156.5,0.0602240896358541,-0.1727181369336297,-2.821081341689438,-0.23054415410249116,165.0
1449,-30.568333,29.422778,23-11-2011,73.854,241.5,10.0,15210.5,9620.0,14357.5,12166.5,0.0288487554112553,-0.1975810655823159,-6.619407169915449,-0.2251464932240591,146.90001
1450,-30.13573889,30.67422222,24-11-2011,51.389,194.9,10.0,11956.0,9605.0,10254.5,8757.5,0.0766079106728796,-0.0327047508748959,-0.42141001595504507,-0.10903946941236492,148.7
1451,-27.573056,24.746389,24-11-2011,176.028,688.0,118.0,15159.0,10381.0,16283.5,13938.0,-0.0357636956348889,-0.22136173564102,6.367612292027462,-0.18707909162098668,215.5
1452,-31.031389,28.883333,24-11-2011,68.652,148.6,10.0,12670.0,10549.0,12993.5,10792.0,-0.0126054513219162,-0.1038334926197298,8.946958609325813,-0.09134760325595417,150.7
1453,-30.86013889,29.07125,24-11-2011,115.951,238.6,10.0,13664.5,10641.0,14072.0,12104.0,-0.0146918320624447,-0.138833812163638,10.139900309210262,-0.12439571290448664,153.2
1454,-30.77586667,29.03221667,24-11-2011,153.56,277.4,10.0,15431.5,10891.0,17273.0,14311.0,-0.0563072360072771,-0.2266013350376359,4.097137217412576,-0.17249501377148826,154.1
1455,-27.902778,24.615556,25-11-2011,162.565,953.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,221.90001
1456,-29.803611,30.516111,25-11-2011,97.947,366.0,10.0,16235.0,9879.5,13432.0,10823.0,0.0944820844709606,-0.1523925959290472,-1.5960334001232979,-0.24337054127017557,143.8
1457,-25.99136,27.84208,28-11-2011,115.939,438.0,10.0,15965.0,9882.5,15122.0,11943.0,0.0271174445909865,-0.2095422823891691,-7.452394249808222,-0.23532256504497534,173.1
1458,-30.398056,30.601944,28-11-2011,40.199,211.8,10.0,16155.0,9211.5,12142.5,9657.5,0.1417969785316719,-0.1372576566451244,-0.9612084097051193,-0.27372715983679263,148.3
1459,-30.27402,30.69602,28-11-2011,37.277,211.0,10.0,14522.0,9459.0,12822.5,10614.0,0.0621514381319824,-0.1509548279963191,-2.3903624756863544,-0.21112547433384762,148.0
1460,-27.169444,29.233889,28-11-2011,204.43,478.0,10.0,17011.0,10898.0,19616.0,15585.0,-0.071122396046632,-0.2857049223307325,4.074374785207515,-0.21903328675337705,162.0
1461,-26.861111,28.884722,28-11-2011,209.537,857.0,155.0,14152.0,10379.0,16846.5,14296.5,-0.0869235608174586,-0.2375530293291207,2.764701870698693,-0.15380538909950675,164.90001
1462,-26.73806,27.59194,28-11-2011,150.28,703.0,67.0,10068.5,9538.5,8705.0,8393.5,0.0726289716888163,0.0456875051388163,0.620509890208828,-0.027031162339980618,174.5
1463,-29.160278,26.573333,28-11-2011,247.193,672.0,10.0,7744.5,5006.0,6774.5,5507.5,0.0668090088849089,-0.1501209626076979,-2.2138793218832573,-0.21477589114152387,200.0
1464,-28.735556,29.820556,29-11-2011,45.243,95.6,10.0,7217.0,4530.5,5434.5,4420.5,0.1408923843022555,-0.0907175112895123,-0.6393402418009144,-0.22868695467120664,164.1
1465,-30.679722,26.7125,29-11-2011,125.143,263.9,10.0,13110.0,11399.0,12213.5,10944.0,0.0354018994214858,-0.0344944415034408,-0.9476000442735374,-0.06981108980374556,195.0
1466,-28.69485,28.23487,29-11-2011,189.802,404.0,10.0,15140.0,9467.0,13420.0,11156.5,0.0602240896358541,-0.1727181369336297,-2.821081341689438,-0.23054415410249116,165.0
1467,-29.615556,27.065278,29-11-2011,241.648,605.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,188.5
1468,-28.883333,27.89,29-11-2011,208.92,435.0,10.0,15285.5,9930.0,14424.5,12173.0,0.0289801413665431,-0.1845449506251404,-6.155573063143952,-0.2123892050524479,170.6
1469,-25.45963889,28.26430556,29-11-2011,144.043,570.0,82.0,15208.5,10304.5,15489.0,12683.0,-0.0091375519179085,-0.2010002520014724,24.700334207284932,-0.19221573315564613,177.0
1470,-25.81048333,27.90955222,30-11-2011,134.551,671.0,10.0,11265.0,9645.5,10274.5,10020.5,0.0459852828524336,-0.0315763052208833,-0.6720467198219241,-0.07744912842830157,176.0
1471,-29.641944,30.6875,30-11-2011,57.117,227.5,10.0,14985.5,9524.5,12416.5,9765.0,0.0937522808554116,-0.1318080306275915,-1.3910802931353767,-0.22280701754385965,148.0
1472,-27.602222,29.942778,30-11-2011,97.979,183.5,10.0,14128.0,9909.0,14964.5,12803.0,-0.0287531150640198,-0.2032484370916831,7.323445913110567,-0.17552107168115821,167.3
1473,-27.02314,28.59389,30-11-2011,193.817,503.0,59.0,11807.0,10067.0,11490.5,10321.0,0.0135851486210966,-0.0660327032355325,-4.527393237530668,-0.07954649355399104,168.3
1474,-27.273889,28.49,30-11-2011,36.228,125.3,10.0,12850.0,9565.0,10393.0,8888.5,0.1057092457944322,-0.041487122958212,-0.38878658216865297,-0.1465536471113094,168.40001
1475,-27.4275,28.525833,30-11-2011,39.476,109.0,131.0,15629.0,11258.5,19331.0,17250.5,-0.1058924485125855,-0.2638977426894841,2.5158888597954734,-0.16254765225476522,167.7
1476,-27.3,28.586944,30-11-2011,195.072,456.0,10.0,15442.5,10824.0,17929.0,14740.0,-0.0745096864090614,-0.2471046499495696,3.361525018274455,-0.1758323339615099,168.1
1477,-30.160091,27.40124,30-11-2011,120.756,276.2,10.0,15148.0,10822.5,16030.5,13600.5,-0.0283047612938402,-0.1939448106356824,7.10296671516536,-0.16655435975433666,181.7
1478,-30.336111,27.359444,30-11-2011,105.601,229.9,10.0,10076.0,9721.5,10314.5,9679.5,-0.0116966234275765,-0.0295967258933917,2.766922299712792,-0.017906301300669277,182.7
1479,-25.447222,30.711667,30-11-2011,58.142,131.6,10.0,15594.5,9361.0,13647.5,11044.0,0.066582313111278,-0.1863007149531687,-2.756648986642619,-0.24978461661757928,160.3
1480,-30.830556,26.921389,01-12-2011,185.222,405.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,190.3
1481,-27.398611,26.614722,01-12-2011,296.67,1007.0,72.0,15641.0,10240.0,13904.0,12090.5,0.058791673718057,-0.151756129887342,-2.5380813155178807,-0.20868590858158495,195.8
1482,-31.000833,26.353056,01-12-2011,312.787,765.0,174.0,14150.0,10312.0,14634.0,12840.0,-0.0168148971650916,-0.1732542291349307,10.9551284037026,-0.1568964107595454,196.2
1483,-29.658056,25.973333,02-12-2011,346.847,840.0,125.0,13931.0,10447.0,14510.5,12488.0,-0.02037515602201,-0.1628167885405182,8.403379480173466,-0.14291574370333907,201.6
1484,-28.760833,17.730278,03-12-2011,172.608,547.0,24.0,9482.0,10591.5,9198.0,8759.0,0.0152034261241969,0.0704161297657845,4.345755596751893,0.055271875856228364,249.8
1485,-28.96362,19.15486,03-12-2011,156.261,452.0,77.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,263.0
1486,-24.679167,30.8025,06-12-2011,60.907,145.2,10.0,14253.0,9848.0,15349.5,13920.0,-0.0370407904737774,-0.218335152296854,6.058001209926584,-0.18277249906642878,151.40001
1487,-24.183889,30.823889,06-12-2011,173.193,503.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,170.0
1488,-25.127778,27.628889,06-12-2011,206.833,735.0,163.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,187.5
1489,-25.20639,27.558,06-12-2011,134.336,717.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,185.90001
1490,-24.69514,27.40906,06-12-2011,183.774,839.0,128.0,14325.0,9934.5,12063.0,10486.5,0.085720782173715,-0.0967609955676777,-1.1157763242246894,-0.1809806467569406,187.7
1491,-24.39619444,27.08983333,09-04-2014,125.653,545.0,105.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,175.2
1492,-29.380556,30.2775,06-12-2011,20.706,66.7,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,144.1
1493,-27.671111,27.236944,06-12-2011,195.525,508.0,94.0,15972.5,10484.5,14608.5,11963.5,0.0446028579837152,-0.1643486231219855,-3.6039105965831015,-0.2074309256529463,188.3
1494,-29.658056,25.973333,06-12-2011,350.432,848.0,13.0,13931.0,10447.0,14510.5,12488.0,-0.02037515602201,-0.1628167885405182,8.403379480173466,-0.14291574370333907,201.6
1495,-33.501667,21.624167,06-12-2011,154.944,566.0,28.0,15292.5,9534.5,11401.0,9240.0,0.1457845542922429,-0.0891547849346799,-0.6073853299113192,-0.2319249204495106,193.40001
1496,-29.161667,23.696389,07-12-2011,95.016,252.4,10.0,8924.0,10836.5,8462.0,8280.0,0.0265731047969629,0.1230406508277839,4.462342987262591,0.09678398825940639,226.6
1497,-27.01011111,26.69808333,07-12-2011,163.917,797.0,135.0,12271.5,9510.5,11035.5,9598.5,0.0530312781567767,-0.074223693176287,-1.3737171451121362,-0.12675603709484895,189.3
1498,-29.641944,30.6875,07-12-2011,69.656,401.0,47.0,15379.5,9147.5,12698.5,9669.0,0.0954840088325375,-0.1625469193445017,-1.684703209488593,-0.2540873323276389,148.0
1499,-24.282222,28.090278,07-12-2011,42.769,112.0,10.0,15566.5,9486.5,14649.0,11197.0,0.0303652099088215,-0.2138965424374874,-6.819547615312747,-0.24268550672574143,170.3
1500,-24.058889,31.237222,07-12-2011,178.88,521.0,10.0,16063.5,9703.5,15148.0,12184.5,0.0293321371930217,-0.2190813431784793,-7.222746679020092,-0.24682733729188497,171.8
1501,-26.45,28.085833,07-12-2011,136.194,681.0,67.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,170.6
1502,-26.98472222,26.63227778,07-12-2011,188.12,1082.0,84.0,15206.0,10615.0,16756.5,13988.5,-0.0485099726241688,-0.2243757192700428,4.722707820629234,-0.1778010146779753,188.5
1503,-27.398611,26.614722,07-12-2011,308.262,957.0,72.0,15641.0,10240.0,13904.0,12090.5,0.058791673718057,-0.151756129887342,-2.5380813155178807,-0.20868590858158495,195.8
1504,-28.69485,28.23487,07-12-2011,94.423,195.3,10.0,12344.5,10031.0,10561.5,9410.0,0.0778398672836808,-0.0257618064829426,-0.3267611599376079,-0.10339433755670265,165.0
1505,-29.1825,23.575556,07-12-2011,94.175,247.95,10.0,10924.5,10470.5,9879.5,9066.0,0.0502307248606034,0.0290417690417689,0.5668818686596824,-0.021219911194204254,226.2
1506,-27.4,26.624722,07-12-2011,290.461,925.0,16.0,15579.0,10331.5,14933.5,12284.5,0.0211552642359687,-0.1821492182861659,-8.22148706267514,-0.20252407325215646,195.8
1507,-27.00222,28.76528,08-12-2011,187.344,487.0,10.0,15104.5,10223.5,13897.5,11321.0,0.0416178194607267,-0.1523154098088796,-3.573984115945719,-0.19271162349968415,166.1
1508,-26.648056,27.089444,08-12-2011,238.575,649.0,18.0,16928.0,10463.5,17294.0,13421.5,-0.010694874642043,-0.2460776366747717,25.382240179530136,-0.2360038698136283,179.7
1509,-26.970278,27.211111,08-12-2011,153.16,714.0,155.0,9142.0,8879.0,8400.0,8042.0,0.0422984836392655,0.0277215116615543,0.6402420900582042,-0.014594084678985628,181.3
1510,-26.880278,26.965,08-12-2011,218.11,713.0,178.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,182.1
1511,-27.902778,24.615556,09-12-2011,167.548,833.0,48.0,18357.5,9844.0,14009.5,10739.0,0.134334352890289,-0.1746284612321035,-1.290348366860474,-0.3018811056149496,221.90001
1512,-28.768056,20.720556,09-12-2011,120.309,294.6,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,262.5
1513,-27.01011111,26.69808333,12-12-2011,172.17,813.0,135.0,12271.5,9510.5,11035.5,9598.5,0.0530312781567767,-0.074223693176287,-1.3737171451121362,-0.12675603709484895,189.3
1514,-25.99136,27.84208,12-12-2011,75.475,373.0,34.0,17107.5,9532.5,14229.0,11206.0,0.0918577377818196,-0.1976516634050872,-2.128542737811398,-0.28434684684684686,173.1
1515,-24.058889,31.237222,12-12-2011,152.893,548.0,11.0,16063.5,9703.5,15148.0,12184.5,0.0293321371930217,-0.2190813431784793,-7.222746679020092,-0.24682733729188497,171.8
1516,-29.380556,30.2775,12-12-2011,24.456,65.5,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,144.1
1517,-26.861111,28.884722,12-12-2011,257.927,767.0,155.0,15162.5,9961.0,15445.5,12723.5,-0.0092459487715629,-0.2158699545391919,26.178910458872142,-0.20703723605389376,164.90001
1518,-26.73806,27.59194,12-12-2011,141.928,657.0,194.0,10459.0,9827.0,8591.0,8287.0,0.0980577427821517,0.0671082636551196,0.6774661098699215,-0.031154490781819973,174.5
1519,-26.45,28.085833,12-12-2011,95.189,603.0,67.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,170.6
1520,-26.98472222,26.63227778,12-12-2011,110.951,684.0,84.0,15206.0,10615.0,16756.5,13988.5,-0.0485099726241688,-0.2243757192700428,4.722707820629234,-0.1778010146779753,188.5
1521,-24.925278,29.324444,13-12-2011,217.449,1181.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,177.1
1522,-27.169444,29.233889,13-12-2011,171.539,423.0,10.0,17011.0,10898.0,19616.0,15585.0,-0.071122396046632,-0.2857049223307325,4.074374785207515,-0.21903328675337705,162.0
1523,-26.648056,27.089444,13-12-2011,252.807,668.0,18.0,16928.0,10463.5,17294.0,13421.5,-0.010694874642043,-0.2460776366747717,25.382240179530136,-0.2360038698136283,179.7
1524,-26.970278,27.211111,13-12-2011,155.808,705.0,155.0,9142.0,8879.0,8400.0,8042.0,0.0422984836392655,0.0277215116615543,0.6402420900582042,-0.014594084678985628,181.3
1525,-26.880278,26.965,13-12-2011,214.863,727.0,178.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,182.1
1526,-29.615556,27.065278,13-12-2011,72.537,176.0,10.0,15199.5,10525.0,12344.0,11023.5,0.1036723727921284,-0.0795399886308973,-0.7598947698344226,-0.18171393029990865,188.5
1527,-31.396,29.2651,13-12-2011,37.661,87.1,28.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,149.90001
1528,-33.38056,19.30167,13-12-2011,71.567,463.0,126.0,16034.5,10613.0,16295.5,13770.0,-0.0080729972162078,-0.2111786238549149,29.857020637728837,-0.20345248147105732,206.7
1529,-33.31388889,19.07472222,13-12-2011,32.217,205.0,10.0,12869.5,11009.0,13000.0,11497.0,-0.0050445505324803,-0.0829272356199755,20.503449012199827,-0.07791527943547542,216.90001
1530,-29.161667,23.696389,14-12-2011,93.283,246.0,10.0,7981.0,9609.0,7718.0,7621.0,0.0167526594050575,0.109136030472672,6.147587692781429,0.09255258669698692,226.6
1531,-25.81048333,27.90955222,14-12-2011,131.597,725.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,176.0
1532,-27.937778,31.209444,14-12-2011,34.841,161.3,10.0,14114.5,10273.0,14152.5,11262.0,-0.0013443237697668,-0.1588299113631239,461.28070528123754,-0.15751922091235265,161.7
1533,-28.141944,26.417778,14-12-2011,313.592,747.0,10.0,15292.0,9308.0,13894.5,11035.5,0.04788172614051,-0.1976726645835569,-4.043896977274267,-0.2432520325203252,196.40001
1534,-28.1175,26.719444,14-12-2011,198.047,1480.0,103.0,14432.0,9723.0,13361.5,10941.0,0.0385161998308955,-0.1576165825553936,-3.988657391902397,-0.19494928586214033,193.3
1535,-30.568333,29.422778,14-12-2011,53.838,118.3,21.0,15210.5,9620.0,14357.5,12166.5,0.0288487554112553,-0.1975810655823159,-6.619407169915449,-0.2251464932240591,146.90001
1536,-31.104278,29.399722,14-12-2011,58.386,147.0,10.0,13159.5,9470.0,12206.0,10390.0,0.0375904279434663,-0.12622255028603,-3.270825357804838,-0.16303939547935217,148.3
1537,-28.058889,30.373611,14-12-2011,97.618,476.0,104.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,160.6
1538,-25.447222,30.711667,14-12-2011,63.557,130.4,10.0,15594.5,9361.0,13647.5,11044.0,0.066582313111278,-0.1863007149531687,-2.756648986642619,-0.24978461661757928,160.3
1539,-27.5275,30.858056,15-12-2011,30.311,87.5,10.0,12766.5,10204.0,15109.0,13965.0,-0.084034367096554,-0.1937739501441939,2.333659626969514,-0.11155612633595263,157.2
1540,-27.398611,26.614722,15-12-2011,266.606,757.0,72.0,15641.0,10240.0,13904.0,12090.5,0.058791673718057,-0.151756129887342,-2.5380813155178807,-0.20868590858158495,195.8
1541,-27.671111,27.236944,15-12-2011,194.604,516.5,10.0,15972.5,10484.5,14608.5,11963.5,0.0446028579837152,-0.1643486231219855,-3.6039105965831015,-0.2074309256529463,188.3
1542,-31.031389,28.883333,15-12-2011,41.325,95.8,10.0,12670.0,10549.0,12993.5,10792.0,-0.0126054513219162,-0.1038334926197298,8.946958609325813,-0.09134760325595417,150.7
1543,-30.86013889,29.07125,15-12-2011,59.908,95.9,10.0,13664.5,10641.0,14072.0,12104.0,-0.0146918320624447,-0.138833812163638,10.139900309210262,-0.12439571290448664,153.2
1544,-32.502778,19.535833,19-12-2011,8.148,76.4,10.0,17421.0,12650.5,20137.5,17774.0,-0.0723271696153997,-0.2283457362449669,3.2013850749471846,-0.15863857805563408,229.8
1545,-29.161667,23.696389,20-12-2011,82.769,255.8,10.0,7981.0,9609.0,7718.0,7621.0,0.0167526594050575,0.109136030472672,6.147587692781429,0.09255258669698692,226.6
1546,-29.160278,26.573333,20-12-2011,222.214,669.0,75.0,15723.0,9863.0,13882.0,11519.0,0.06218544164837,-0.1692566856180241,-2.6787291692910156,-0.22903150160243885,200.0
1547,-32.595833,19.009444,20-12-2011,7.747,57.6,10.0,15474.5,10084.5,14444.0,11712.5,0.0344435717031267,-0.1777320260105584,-5.014506650154548,-0.21088461989905707,231.3
1548,-33.13083,18.86278,20-12-2011,25.796,135.2,33.0,16706.0,11365.5,15360.5,13269.5,0.0419596775451014,-0.149479907206465,-3.479539785873227,-0.19024633525105533,210.1
1549,-28.69485,28.23487,21-12-2011,214.339,448.0,10.0,12344.5,10031.0,10561.5,9410.0,0.0778398672836808,-0.0257618064829426,-0.3267611599376079,-0.10339433755670265,165.0
1550,-28.883333,27.89,21-12-2011,117.124,238.7,10.0,16481.0,10331.0,13851.0,11330.0,0.0867071080047471,-0.1455628153171774,-1.6596467336410055,-0.229374906758168,170.6
1551,-29.1825,23.575556,21-12-2011,124.357,311.8,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,226.2
1552,-33.7075,18.97444444,21-12-2011,15.093,68.4,10.0,16079.5,10241.0,14195.5,12200.0,0.062229562345169,-0.1618275939680389,-2.559366030158885,-0.22182329363044015,212.8
1553,-27.573056,24.746389,22-12-2011,171.843,471.0,10.0,15554.0,9703.0,14380.5,12070.5,0.039202258263876,-0.1942201092033957,-4.831074610997995,-0.2316585501049214,215.5
1554,-30.160091,27.40124,22-12-2011,66.218,151.8,10.0,14811.5,10113.0,14350.5,11989.5,0.0158082436046909,-0.1732172420136114,-10.305493309560873,-0.1885092980802022,181.7
1555,-30.336111,27.359444,22-12-2011,71.511,159.5,10.0,10701.0,9638.5,8214.5,8049.0,0.1314530411567226,0.0797625049011366,0.6021945906606938,-0.05223825561100322,182.7
1556,-30.830556,26.921389,23-12-2011,93.712,200.6,10.0,12194.0,9707.0,10860.0,9227.5,0.0578641450507501,-0.0560606797296637,-0.9523739736868789,-0.11355645860919593,190.3
1557,-29.658056,25.973333,23-12-2011,345.967,832.0,10.0,13931.0,10447.0,14510.5,12488.0,-0.02037515602201,-0.1628167885405182,8.403379480173466,-0.14291574370333907,201.6
1558,-31.000833,26.353056,23-12-2011,314.285,771.0,177.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,196.2
1559,-25.362222,31.956667,26-12-2011,87.067,343.8,10.0,15901.0,9519.0,14728.0,11696.0,0.0382970387541217,-0.214830700705241,-5.466841968663817,-0.25106215578284813,156.6
1560,-25.14944444,31.94055556,26-12-2011,39.8625,183.4,10.0,13891.0,10798.5,17538.5,15082.0,-0.1160533893316784,-0.2378515721494857,2.06731477908749,-0.12525567548958058,159.7
1561,-28.735556,29.820556,27-12-2011,37.805,94.1,10.0,7217.0,4530.5,5434.5,4420.5,0.1408923843022555,-0.0907175112895123,-0.6393402418009144,-0.22868695467120664,164.1
1562,-29.641944,30.6875,28-12-2011,81.385,209.8,10.0,15379.5,9147.5,12698.5,9669.0,0.0954840088325375,-0.1625469193445017,-1.684703209488593,-0.2540873323276389,148.0
1563,-29.758889,30.935278,28-12-2011,44.2,214.8,31.0,13305.0,8248.0,9981.0,8273.0,0.1427467147642354,-0.0950682977672933,-0.6613597947140464,-0.23463090985013688,146.8
1564,-27.602222,29.942778,29-12-2011,89.132,206.1,10.0,14128.0,9909.0,14964.5,12803.0,-0.0287531150640198,-0.2032484370916831,7.323445913110567,-0.17552107168115821,167.3
1565,-30.398056,30.601944,29-12-2011,41.407,214.7,10.0,13203.5,8293.0,9359.0,8075.0,0.1703933518005532,-0.0603897575345566,-0.35234597433412046,-0.2284325355290396,148.3
1566,-30.27402,30.69602,29-12-2011,74.327,301.5,15.0,19287.5,11693.5,15770.5,12376.0,0.1003194705915907,-0.1484488785318957,-1.4651564764908733,-0.24511797553339143,148.0
1567,-28.760833,17.730278,03-01-2012,140.159,422.0,10.0,8253.0,10135.0,7706.0,7727.0,0.0342753305344944,0.1361470769575689,3.8595549607801933,0.10234935827713726,203.3
1568,-25.99136,27.84208,03-01-2012,98.077,393.0,116.0,16830.0,9263.5,12924.5,10153.5,0.1312574568552651,-0.1649990986118615,-1.2475598921611424,-0.28997643091191294,142.1
1569,-26.861111,28.884722,03-01-2012,124.423,803.0,155.0,15908.5,9476.5,13635.5,10898.5,0.0769360953154614,-0.179949809622706,-2.3089405351182193,-0.2533779791215285,138.2
1570,-26.73806,27.59194,03-01-2012,132.833,831.0,194.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,142.5
1571,-26.45,28.085833,03-01-2012,91.294,583.0,167.0,18074.0,9575.0,12950.0,10085.0,0.1651624548736457,-0.1498335183129849,-0.901729084509026,-0.30738905566204927,141.2
1572,-27.671111,27.236944,03-01-2012,166.146,431.0,171.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,145.5
1573,-27.01011111,26.69808333,04-01-2012,128.071,655.0,135.0,12976.5,8980.0,10498.0,8892.5,0.1055826535176463,-0.0779340794742782,-0.7312079114391263,-0.18201899209801198,116.1
1574,-25.127778,27.628889,04-01-2012,181.607,625.0,163.0,14310.0,9767.5,16376.0,13148.0,-0.0673271198592189,-0.2527779371545499,3.8110796562714904,-0.18866161353961167,121.3
1575,-25.20639,27.558,04-01-2012,142.677,663.0,10.0,14911.0,9914.0,13081.0,10792.5,0.0653758216633321,-0.1377255925201125,-2.0749361600173764,-0.20128902316213496,119.5
1576,-24.69514,27.40906,04-01-2012,155.71,677.0,161.0,14526.5,9570.5,12488.0,10229.0,0.0754594754668786,-0.1322619398417837,-1.729830593712065,-0.2056687554467361,128.8
1577,-27.169444,29.233889,04-01-2012,114.737,282.2,10.0,17011.0,10898.0,19616.0,15585.0,-0.071122396046632,-0.2857049223307325,4.074374785207515,-0.21903328675337705,101.700005
1578,-26.880278,26.965,04-01-2012,240.397,705.0,178.0,16031.5,9174.0,13260.0,10295.5,0.0946178925626885,-0.1821342604974584,-1.904813582646663,-0.2720636369046438,110.9
1579,-26.98472222,26.63227778,04-01-2012,177.109,906.0,18.0,14590.0,9631.0,14401.0,11845.5,0.0065192645993583,-0.1984853528628487,-26.39691026164814,-0.20473968869988854,115.8
1580,-27.398611,26.614722,04-01-2012,241.91,724.0,135.0,15336.0,9428.0,12456.5,10224.0,0.1036070882432307,-0.1383856153898872,-1.3229085878780529,-0.23857212082054596,118.6
1581,-25.45963889,28.26430556,04-01-2012,198.21,623.0,82.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,117.6
1582,-27.495556,26.074722,04-01-2012,264.748,763.0,15.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,-0.2217938664089844,-0.17315850366371,117.8
1583,-27.4,26.624722,04-01-2012,303.253,797.0,16.0,14931.5,9392.0,12414.0,10009.0,0.0920626794170884,-0.1385857103549475,-1.4891652725130977,-0.2277427179476638,118.6
1584,-25.81048333,27.90955222,05-01-2012,118.747,644.0,10.0,16938.5,9551.5,13788.0,10681.0,0.1025336435975457,-0.181516313545705,-1.7532109103712437,-0.2788599471498679,88.200005
1585,-29.161667,30.629722,05-01-2012,40.633,104.0,10.0,14698.0,9461.0,14548.0,11814.0,0.0051289065171305,-0.2118788787537998,-34.57042103050376,-0.216772217393104,67.700005
